No.,Food Item,Category,1 Serving Size,Total Weight (g),Protein (g),Fats (g),Carbohydrates (g),Calories (kcal),Breakfast,Snack 1,Lunch,Snack 2,Dinner,User Preference,Source
232,Smoked Farm-Fresh Cheese Slice,Dairy,2 tbsp,52.5,12.12,2.63,23.58,166.5,0,0,0,0,0,0.25,Synthetic
233,Unsalted Bahraini Ricotta,Dairy,1 tsp,57.35,4.93,0.5,0.47,26.1,1,0,0,0,0,0.0,Synthetic
234,Whole Variety Ricotta,Dairy,1 cup,266.0,8.2,9.23,19.43,193.6,1,0,0,0,0,0.0,Synthetic
235,Boiled Classic Cottage Cheese,Dairy,1/2 cup,5.0,1.73,1.84,1.18,28.2,0,0,0,0,0,0.25,Synthetic
236,Seasonal Farm-Fresh Buttermilk,Dairy,Palm-sized portion,101.7,9.36,12.9,26.68,260.3,1,0,0,0,0,0.75,Synthetic
237,Raw Heritage Buttermilk,Dairy,Palm-sized portion,221.3,13.41,10.82,14.2,207.8,0,0,0,0,0,1.0,Synthetic
238,Lightly-Salted Mix Soft Cheese,Dairy,1 tsp,178.45,2.11,4.94,1.8,60.1,0,0,0,0,0,0.5,Synthetic
239,Smoked Original Curd,Dairy,1/2 cup,153.7,7.29,3.34,12.57,109.5,0,0,0,0,0,1.0,Synthetic
240,Whole Mix Quark,Dairy,1 cup,145.62,5.07,1.44,0.2,34.0,0,0,0,0,0,0.5,Synthetic
241,Unsalted Farm-Fresh Ricotta,Dairy,1/2 cup,5.45,3.58,1.47,0.13,28.1,0,0,0,0,0,1.0,Synthetic
242,Baked Variety Milk,Dairy,Palm-sized portion,266.0,2.62,0.5,0.2,15.8,1,0,0,0,0,1.0,Synthetic
243,Grilled Special Cottage Cheese,Dairy,1 tsp,149.5,8.78,8.04,3.27,120.6,1,0,0,0,0,1.0,Synthetic
244,Steamed Mix Milk,Dairy,Palm-sized portion,266.0,17.71,6.89,12.75,183.8,1,0,0,0,0,0.75,Synthetic
245,Local Bahraini Cottage Cheese,Dairy,1 cup,108.02,10.25,11.5,12.02,192.6,1,0,0,0,0,0.25,Synthetic
246,Organic Original Kefir,Dairy,Palm-sized portion,146.2,9.66,6.66,1.84,105.9,0,0,0,0,0,1.0,Synthetic
247,Lightly-Salted Traditional Cream Cheese,Dairy,1 cup,150.51,6.23,16.65,13.81,230.0,0,0,0,0,0,0.75,Synthetic
248,High-Protein Selection Soft Cheese,Dairy,2 tbsp,18.37,3.27,12.83,1.35,134.0,1,0,0,0,0,0.25,Synthetic
249,Plain Wild Soft Cheese,Dairy,1/2 cup,210.21,0.9,7.17,32.01,196.2,0,0,0,0,0,0.0,Synthetic
250,Local Wild Cream Cheese,Dairy,Palm-sized portion,266.0,5.7,10.41,7.31,145.7,0,0,0,0,0,0.75,Synthetic
251,Unsalted Blend Sour Cream,Dairy,1 tsp,131.21,9.77,0.95,11.31,92.9,1,0,0,0,0,0.75,Synthetic
252,Seasonal Farm-Fresh Kefir,Dairy,1/2 cup,128.93,5.86,8.51,9.21,136.9,0,0,0,0,0,0.5,Synthetic
253,Marinated Premium Buttermilk,Dairy,1 tsp,199.87,3.62,13.23,19.61,212.0,1,0,0,0,0,0.0,Synthetic
254,Seasonal Farm-Fresh Whey Drink,Dairy,2 tbsp,235.11,6.09,9.9,9.35,150.9,0,0,0,0,0,1.0,Synthetic
255,Whole Selection Cottage Cheese,Dairy,1 tsp,5.0,0.9,0.5,0.2,8.9,1,0,0,0,0,0.5,Synthetic
256,Reduced-Fat Traditional Skyr,Dairy,2 tbsp,213.16,5.86,6.06,20.34,159.3,1,0,0,0,0,0.5,Synthetic
257,Plain Selection Soft Cheese,Dairy,Palm-sized portion,266.0,2.66,12.16,0.2,120.9,1,0,0,0,0,0.75,Synthetic
258,Boiled Special Buttermilk,Dairy,2 tbsp,184.85,12.61,4.28,23.02,181.0,0,0,0,0,0,0.0,Synthetic
259,Zero-Fat Premium Sour Cream,Dairy,1 cup,111.88,5.3,13.06,0.2,139.5,1,0,0,0,0,1.0,Synthetic
260,Unsalted Heritage Cream Cheese,Dairy,Palm-sized portion,198.92,6.81,0.5,27.18,140.5,0,0,0,0,0,0.25,Synthetic
261,Lightly-Salted Original Cream Cheese,Dairy,Palm-sized portion,113.91,3.03,6.19,9.95,107.6,0,0,0,0,0,0.75,Synthetic
262,Organic Gourmet Skyr,Dairy,2 tbsp,5.0,0.22,1.43,3.1,26.1,0,0,0,0,0,0.25,Synthetic
263,High-Protein Selection Kefir,Dairy,Palm-sized portion,218.44,7.06,22.35,14.31,286.6,1,0,0,0,0,1.0,Synthetic
264,Enriched Garden Soft Cheese,Dairy,1 tsp,97.4,8.66,4.4,0.2,75.0,0,0,0,0,0,0.25,Synthetic
265,Spiced Wild Ricotta,Dairy,1 cup,52.91,8.92,13.48,27.86,268.4,1,0,0,0,0,0.5,Synthetic
266,Whipped Gourmet Soft Cheese,Dairy,1 cup,140.01,13.77,9.06,12.01,184.7,1,0,0,0,0,0.5,Synthetic
267,Low-Fat Premium Soft Cheese,Dairy,1 cup,46.16,9.52,11.52,0.2,142.6,1,0,0,0,0,0.0,Synthetic
268,Low-Fat Style Soft Cheese,Dairy,Palm-sized portion,5.0,0.43,0.86,3.46,23.3,0,0,0,0,0,0.0,Synthetic
269,Roasted Premium Yogurt,Dairy,2 tbsp,114.99,9.74,9.42,1.66,130.4,1,0,0,0,0,0.0,Synthetic
270,Cold-Pressed Original Cheese Slice,Dairy,2 tbsp,239.48,10.56,10.36,13.48,189.4,1,0,0,0,0,0.25,Synthetic
271,Dried Wild Skyr,Dairy,1 tsp,122.18,4.53,1.85,0.2,35.6,1,0,0,0,0,0.25,Synthetic
272,Raw Bahraini Kefir,Dairy,1 tsp,96.88,4.52,9.52,0.2,104.6,0,0,0,0,0,0.0,Synthetic
273,Grilled Selection Skyr,Dairy,1 cup,125.29,12.07,2.57,3.14,84.0,1,0,0,0,0,0.5,Synthetic
274,Zero-Fat Variety Whey Drink,Dairy,1 tsp,5.0,1.71,1.62,1.42,27.1,1,0,0,0,0,0.25,Synthetic
275,Sun-Dried Medley Kefir,Dairy,2 tbsp,90.15,8.8,4.11,13.87,127.7,0,0,0,0,0,0.75,Synthetic
276,Natural Variety Cottage Cheese,Dairy,Palm-sized portion,5.0,1.24,1.58,1.94,26.9,0,0,0,0,0,1.0,Synthetic
277,Homemade Bahraini Quark,Dairy,1/2 cup,42.55,9.31,3.0,14.37,121.7,0,0,0,0,0,1.0,Synthetic
278,Marinated Classic Soft Cheese,Dairy,1/2 cup,95.27,4.08,24.57,13.48,291.4,1,0,0,0,0,1.0,Synthetic
279,Herb-Infused Gourmet Labneh,Dairy,1 tsp,95.52,5.74,1.65,6.44,63.6,1,0,0,0,0,0.25,Synthetic
280,Roasted Garden Cream Cheese,Dairy,Palm-sized portion,198.83,20.34,0.5,30.48,207.8,0,0,0,0,0,0.0,Synthetic
281,Reduced-Fat Bahraini Cream Cheese,Dairy,2 tbsp,5.0,1.99,2.71,0.05,32.6,1,0,0,0,0,0.25,Synthetic
282,Pickled Gourmet Sour Cream,Dairy,Palm-sized portion,9.09,2.98,4.33,1.33,56.2,0,0,0,0,0,0.5,Synthetic
283,Seasonal Heritage Milk,Dairy,2 tbsp,56.95,7.76,6.86,37.77,243.9,0,0,0,0,0,0.0,Synthetic
284,Frozen Selection Sour Cream,Dairy,1 cup,254.25,14.46,9.79,16.89,213.5,0,0,0,0,0,1.0,Synthetic
285,Marinated Classic Cream Cheese,Dairy,2 tbsp,88.41,11.94,0.85,26.4,161.0,1,0,0,0,0,1.0,Synthetic
286,Premium Garden Ricotta,Dairy,Palm-sized portion,264.69,5.22,15.41,28.54,273.7,1,0,0,0,0,0.75,Synthetic
287,Natural Farm-Fresh Quark,Dairy,2 tbsp,59.26,4.55,16.77,32.07,297.4,1,0,0,0,0,1.0,Synthetic
288,Steamed Garden Yogurt,Dairy,1 tsp,48.54,13.29,8.26,21.83,214.8,1,0,0,0,0,0.5,Synthetic
289,Marinated Mix Kefir,Dairy,1 tsp,12.24,8.4,0.3,2.93,48.0,0,0,0,0,0,0.0,Synthetic
290,Premium Heritage Labneh,Dairy,Palm-sized portion,207.86,5.24,4.94,27.94,177.2,1,0,0,0,0,0.5,Synthetic
291,Plain Garden Yogurt,Dairy,1 tsp,164.08,2.51,17.32,25.7,268.7,1,0,0,0,0,1.0,Synthetic
292,Grilled Wild Ricotta,Dairy,2 tbsp,74.11,6.78,11.64,19.79,211.0,1,0,0,0,0,1.0,Synthetic
293,Roasted Mix Soft Cheese,Dairy,Palm-sized portion,108.38,15.6,13.16,22.5,270.8,1,0,0,0,0,0.0,Synthetic
294,Plain Wild Cream Cheese,Dairy,1 tsp,266.0,15.17,8.6,0.45,139.9,1,0,0,0,0,0.0,Synthetic
295,Fortified Premium Milk,Dairy,1 tsp,241.07,11.27,12.27,0.2,156.3,1,0,0,0,0,0.0,Synthetic
296,Frozen Mix Milk,Dairy,1 cup,105.37,2.35,11.58,27.21,222.5,0,0,0,0,0,0.0,Synthetic
297,Plain Garden Buttermilk,Dairy,1 tsp,5.0,1.75,0.61,2.4,22.1,1,0,0,0,0,0.0,Synthetic
298,Baked Style Yogurt,Dairy,Palm-sized portion,5.0,2.66,2.01,0.08,29.0,1,0,0,0,0,0.0,Synthetic
299,Pickled Wild Kefir,Dairy,2 tbsp,159.48,21.66,15.17,8.42,256.9,1,0,0,0,0,0.25,Synthetic
300,Local Special Ricotta,Dairy,Palm-sized portion,44.03,5.54,6.46,23.12,172.8,0,0,0,0,0,0.25,Synthetic
301,Spiced Classic Curd,Dairy,1 tsp,115.3,7.7,17.82,24.31,288.4,0,0,0,0,0,0.75,Synthetic
302,Fortified Garden Cottage Cheese,Dairy,2 tbsp,145.75,9.17,9.45,1.81,129.0,0,0,0,0,0,0.5,Synthetic
303,Marinated Medley Labneh,Dairy,1/2 cup,234.55,5.1,17.72,7.47,209.8,1,0,0,0,0,0.0,Synthetic
304,Reduced-Fat Arabian Soft Cheese,Dairy,1 cup,40.83,7.4,3.99,27.4,175.1,0,0,0,0,0,0.5,Synthetic
305,Herb-Infused Medley Yogurt,Dairy,1 tsp,5.43,2.03,2.81,0.32,34.7,0,0,0,0,0,0.75,Synthetic
306,Raw Premium Curd,Dairy,1/2 cup,5.0,1.71,2.63,0.4,32.1,1,0,0,0,0,0.0,Synthetic
307,Baked Heritage Milk,Dairy,Palm-sized portion,103.04,14.95,22.74,21.67,351.1,0,0,0,0,0,1.0,Synthetic
308,Lightly-Salted Bahraini Whey Drink,Dairy,1/2 cup,58.04,11.31,13.82,9.71,208.5,1,0,0,0,0,0.25,Synthetic
309,Enriched Bahraini Labneh,Dairy,1/2 cup,38.25,6.81,4.99,24.85,171.6,0,0,0,0,0,1.0,Synthetic
310,Natural Style Quark,Dairy,Palm-sized portion,53.55,9.2,0.97,0.2,46.3,1,0,0,0,0,0.75,Synthetic
311,Premium Farm-Fresh Milk,Dairy,Palm-sized portion,114.2,5.27,13.64,0.2,144.6,1,0,0,0,0,0.0,Synthetic
312,Seasonal Medley Whey Drink,Dairy,1/2 cup,91.26,12.59,15.77,1.38,197.8,1,0,0,0,0,0.5,Synthetic
313,Seasonal Farm-Fresh Cottage Cheese,Dairy,2 tbsp,189.53,8.08,0.5,11.45,82.6,1,0,0,0,0,0.25,Synthetic
314,Steamed Gourmet Ricotta,Dairy,1/2 cup,135.77,7.68,12.04,0.2,139.9,1,0,0,0,0,0.75,Synthetic
315,High-Protein Special Soft Cheese,Dairy,2 tbsp,125.13,12.88,3.06,13.76,134.1,1,0,0,0,0,1.0,Synthetic
316,Natural Selection Curd,Dairy,2 tbsp,266.0,8.08,0.5,25.24,137.8,0,0,0,0,0,0.5,Synthetic
317,Smoked Heritage Skyr,Dairy,1/2 cup,214.25,9.71,11.38,7.71,172.1,0,0,0,0,0,0.75,Synthetic
318,Seasonal Original Buttermilk,Dairy,2 tbsp,44.76,5.37,4.24,25.78,162.8,1,0,0,0,0,0.0,Synthetic
319,Baked Garden Milk,Dairy,2 tbsp,5.0,0.14,0.65,3.97,22.3,0,0,0,0,0,0.5,Synthetic
320,Unsalted Original Kefir,Dairy,1 tsp,100.83,11.89,0.5,6.56,78.3,0,0,0,0,0,0.75,Synthetic
321,Marinated Selection Skyr,Dairy,1 cup,98.57,2.15,7.6,23.43,170.7,0,0,0,0,0,0.5,Synthetic
322,Natural Traditional Ricotta,Dairy,Palm-sized portion,137.26,5.48,1.81,15.55,100.4,0,0,0,0,0,0.75,Synthetic
323,Cold-Pressed Bahraini Skyr,Dairy,1/2 cup,143.24,12.89,11.54,5.54,177.6,1,0,0,0,0,0.75,Synthetic
324,Fresh Traditional Skyr,Dairy,1 cup,134.71,4.38,17.9,0.2,179.4,0,0,0,0,0,0.0,Synthetic
325,Baked Heritage Skyr,Dairy,1/2 cup,266.0,17.05,11.32,24.58,268.4,1,0,0,0,0,0.25,Synthetic
326,Spiced Blend Kefir,Dairy,Palm-sized portion,154.73,14.49,7.04,0.82,124.6,1,0,0,0,0,1.0,Synthetic
327,Cold-Pressed Bahraini Cottage Cheese,Dairy,1 cup,107.92,8.89,6.1,30.4,212.1,0,0,0,0,0,0.0,Synthetic
328,Baked Arabian Curd,Dairy,2 tbsp,188.3,13.93,12.86,2.11,179.9,1,0,0,0,0,1.0,Synthetic
329,Steamed Wild Cheese Slice,Dairy,1/2 cup,5.0,3.3,0.12,1.33,19.6,1,0,0,0,0,0.75,Synthetic
330,High-Protein Blend Labneh,Dairy,2 tbsp,5.0,0.78,3.84,0.13,38.2,1,0,0,0,0,0.25,Synthetic
331,Natural Traditional Whey Drink,Dairy,Palm-sized portion,5.0,1.77,2.29,0.69,30.4,1,0,0,0,0,0.25,Synthetic
332,Homemade Heritage Soft Cheese,Dairy,2 tbsp,170.81,7.43,5.9,15.13,143.3,1,0,0,0,0,0.25,Synthetic
333,Enriched Style Curd,Dairy,2 tbsp,5.0,1.79,2.93,0.03,33.6,0,0,0,0,0,0.25,Synthetic
334,Enriched Wild Soft Cheese,Dairy,Palm-sized portion,205.28,4.01,0.5,11.16,65.2,1,0,0,0,0,0.25,Synthetic
335,Herb-Infused Wild Milk,Dairy,1 tsp,67.27,4.37,3.5,53.0,261.0,1,0,0,0,0,0.0,Synthetic
336,Extra-Virgin Premium Milk,Dairy,2 tbsp,81.23,14.67,0.5,10.21,104.0,0,0,0,0,0,0.0,Synthetic
337,High-Protein Medley Milk,Dairy,Palm-sized portion,5.0,1.51,1.8,1.44,28.0,1,0,0,0,0,0.5,Synthetic
338,Grilled Blend Quark,Dairy,2 tbsp,32.19,0.9,1.65,19.89,98.0,1,0,0,0,0,0.75,Synthetic
339,Baked Medley Cheese Slice,Dairy,2 tbsp,91.8,7.04,13.02,15.07,205.6,1,0,0,0,0,0.5,Synthetic
340,Dried Variety Buttermilk,Dairy,1/2 cup,52.65,4.26,2.45,6.53,65.2,1,0,0,0,0,1.0,Synthetic
341,Whipped Special Sour Cream,Dairy,1 cup,266.0,9.58,8.74,7.95,148.8,0,0,0,0,0,0.75,Synthetic
342,Homemade Style Skyr,Dairy,1/2 cup,255.83,6.28,11.88,0.2,132.8,0,0,0,0,0,1.0,Synthetic
343,Whole Arabian Cottage Cheese,Dairy,1 cup,266.0,3.05,6.45,15.39,131.8,1,0,0,0,0,0.5,Synthetic
344,Zero-Fat Mix Cheese Slice,Dairy,1/2 cup,11.36,10.22,0.51,0.2,46.3,1,0,0,0,0,0.25,Synthetic
345,Fresh Farm-Fresh Whey Drink,Dairy,Palm-sized portion,138.57,14.1,0.5,0.2,61.7,1,0,0,0,0,0.75,Synthetic
346,Pickled Farm-Fresh Quark,Dairy,1 tsp,64.31,12.99,17.6,21.43,296.1,1,0,0,0,0,1.0,Synthetic
347,Frozen Selection Quark,Dairy,1/2 cup,5.0,0.33,1.01,3.41,24.1,1,0,0,0,0,0.25,Synthetic
348,Frozen Traditional Cottage Cheese,Dairy,1 cup,266.0,0.9,12.16,17.34,182.4,1,0,0,0,0,0.5,Synthetic
349,High-Protein Farm-Fresh Yogurt,Dairy,2 tbsp,144.74,6.34,6.98,15.1,148.6,0,0,0,0,0,0.75,Synthetic
350,Frozen Wild Yogurt,Dairy,1 tsp,200.76,9.21,6.01,15.28,152.1,1,0,0,0,0,0.5,Synthetic
351,Baked Medley Kefir,Dairy,1/2 cup,69.67,12.0,0.5,23.35,145.9,0,0,0,0,0,0.5,Synthetic
352,Whole Bahraini Ricotta,Dairy,1/2 cup,130.86,6.21,0.5,6.96,57.2,0,0,0,0,0,0.0,Synthetic
353,Smoked Classic Soft Cheese,Dairy,2 tbsp,127.76,11.0,5.01,2.04,97.2,1,0,0,0,0,0.75,Synthetic
354,Smoked Farm-Fresh Sour Cream,Dairy,1 cup,166.82,8.08,10.83,16.27,194.9,0,0,0,0,0,0.5,Synthetic
355,Dried Wild Milk,Dairy,2 tbsp,136.46,9.77,11.94,18.8,221.7,1,0,0,0,0,0.5,Synthetic
356,Zero-Fat Gourmet Curd,Dairy,1 tsp,67.27,11.52,3.74,27.46,189.6,0,0,0,0,0,0.75,Synthetic
357,Seasonal Original Yogurt,Dairy,1 cup,5.0,1.62,2.61,0.52,32.0,0,0,0,0,0,1.0,Synthetic
358,Seasonal Blend Quark,Dairy,2 tbsp,175.46,7.36,1.31,0.2,42.0,1,0,0,0,0,1.0,Synthetic
359,Plain Original Sour Cream,Dairy,2 tbsp,188.0,6.8,12.87,4.42,160.7,0,0,0,0,0,1.0,Synthetic
360,Raw Garden Whey Drink,Dairy,2 tbsp,127.27,9.11,14.3,39.96,325.0,0,0,0,0,0,0.75,Synthetic
361,Boiled Mix Sour Cream,Dairy,Palm-sized portion,129.29,8.43,6.77,3.73,109.6,1,0,0,0,0,0.75,Synthetic
362,Fresh Garden Labneh,Dairy,2 tbsp,84.83,1.7,8.56,16.95,151.6,0,0,0,0,0,0.25,Synthetic
363,Zero-Fat Bahraini Cottage Cheese,Dairy,2 tbsp,178.41,15.32,8.79,0.2,141.2,1,0,0,0,0,0.75,Synthetic
364,Unsalted Premium Whey Drink,Dairy,Palm-sized portion,5.0,0.5,0.1,4.15,19.5,1,0,0,0,0,0.5,Synthetic
365,Whole Traditional Ricotta,Dairy,Palm-sized portion,162.48,1.45,10.39,13.31,152.6,1,0,0,0,0,0.5,Synthetic
366,Steamed Mix Quark,Dairy,2 tbsp,55.88,2.62,7.73,28.55,194.2,0,0,0,0,0,0.5,Synthetic
367,Seasonal Style Milk,Dairy,Palm-sized portion,95.84,12.08,0.5,14.3,110.0,0,0,0,0,0,0.0,Synthetic
368,Extra-Virgin Premium Cream Cheese,Dairy,1 tsp,40.05,7.84,10.31,19.9,203.8,1,0,0,0,0,0.0,Synthetic
369,Unsalted Style Kefir,Dairy,2 tbsp,67.53,7.07,0.5,14.97,92.7,1,0,0,0,0,0.75,Synthetic
370,Seasonal Traditional Milk,Dairy,Palm-sized portion,266.0,1.53,7.21,20.9,154.6,0,0,0,0,0,0.75,Synthetic
371,Sun-Dried Special Cottage Cheese,Dairy,Palm-sized portion,154.61,4.18,0.5,21.42,106.9,1,0,0,0,0,0.75,Synthetic
372,Herb-Infused Bahraini Kefir,Dairy,2 tbsp,188.37,4.07,4.74,0.2,59.7,0,0,0,0,0,0.25,Synthetic
373,Extra-Virgin Gourmet Cottage Cheese,Dairy,2 tbsp,49.72,17.36,2.88,9.59,133.7,1,0,0,0,0,0.75,Synthetic
374,Natural Blend Quark,Dairy,1 tsp,53.47,1.18,7.82,37.83,226.4,1,0,0,0,0,0.25,Synthetic
375,Spiced Heritage Whey Drink,Dairy,Palm-sized portion,158.52,0.9,3.08,0.2,32.1,1,0,0,0,0,0.5,Synthetic
376,Cold-Pressed Traditional Sour Cream,Dairy,1/2 cup,174.62,14.39,10.22,7.68,180.3,1,0,0,0,0,0.25,Synthetic
377,Sun-Dried Blend Yogurt,Dairy,Palm-sized portion,190.66,12.88,11.59,6.43,181.6,0,0,0,0,0,0.25,Synthetic
378,Fortified Style Labneh,Dairy,1 tsp,185.65,14.15,9.33,0.2,141.4,1,0,0,0,0,0.0,Synthetic
379,Premium Bahraini Milk,Dairy,2 tbsp,5.0,3.04,1.68,0.04,27.4,1,0,0,0,0,0.25,Synthetic
380,Fresh Variety Skyr,Dairy,Palm-sized portion,63.82,0.9,6.79,19.4,142.3,1,0,0,0,0,0.75,Synthetic
381,Whole Bahraini Cream Cheese,Dairy,Palm-sized portion,83.49,9.72,1.49,18.07,124.6,0,0,0,0,0,0.0,Synthetic
382,Grilled Classic Sour Cream,Dairy,Palm-sized portion,266.0,2.8,6.51,19.67,148.5,1,0,0,0,0,0.0,Synthetic
383,Fresh Style Milk,Dairy,Palm-sized portion,208.28,5.68,15.74,25.08,264.7,1,0,0,0,0,1.0,Synthetic
384,Natural Premium Labneh,Dairy,Palm-sized portion,226.36,2.96,4.8,10.78,98.2,1,0,0,0,0,0.25,Synthetic
385,Fortified Heritage Skyr,Dairy,2 tbsp,109.7,13.33,0.5,9.0,93.8,1,0,0,0,0,0.75,Synthetic
386,Whipped Variety Buttermilk,Dairy,1 cup,5.0,2.43,2.29,0.03,30.4,1,0,0,0,0,0.5,Synthetic
387,Pickled Premium Cream Cheese,Dairy,1 cup,79.3,3.41,9.95,15.83,166.5,1,0,0,0,0,0.5,Synthetic
388,Seasonal Classic Buttermilk,Dairy,1 cup,135.16,7.7,10.86,22.82,219.8,1,0,0,0,0,0.5,Synthetic
389,Sun-Dried Farm-Fresh Cheese Slice,Dairy,Palm-sized portion,46.09,11.59,8.9,0.2,127.3,0,0,0,0,0,0.0,Synthetic
390,Plain Mix Ricotta,Dairy,2 tbsp,166.16,7.89,4.77,32.5,204.5,0,0,0,0,0,0.0,Synthetic
391,Baked Gourmet Skyr,Dairy,1/2 cup,253.61,13.24,9.55,26.04,243.1,1,0,0,0,0,0.5,Synthetic
392,Dried Style Buttermilk,Dairy,1 tsp,172.73,12.83,9.0,3.66,147.0,1,0,0,0,0,0.25,Synthetic
393,Zero-Fat Wild Curd,Dairy,1 tsp,266.0,6.5,0.5,5.89,54.1,0,0,0,0,0,1.0,Synthetic
394,Roasted Gourmet Kefir,Dairy,Palm-sized portion,75.82,7.76,8.36,8.13,138.8,1,0,0,0,0,0.5,Synthetic
395,Zero-Fat Selection Curd,Dairy,Palm-sized portion,169.67,7.81,14.74,12.25,212.9,1,0,0,0,0,1.0,Synthetic
396,Organic Classic Soft Cheese,Dairy,Palm-sized portion,5.0,0.77,3.9,0.08,38.5,1,0,0,0,0,1.0,Synthetic
397,Boiled Heritage Sour Cream,Dairy,1 tsp,226.3,11.85,2.71,0.2,72.6,1,0,0,0,0,0.25,Synthetic
398,Plain Variety Cottage Cheese,Dairy,2 tbsp,97.98,11.0,9.96,35.21,274.5,1,0,0,0,0,0.25,Synthetic
399,Dried Selection Cottage Cheese,Dairy,1/2 cup,85.82,0.9,14.38,0.2,133.8,0,0,0,0,0,1.0,Synthetic
400,Organic Bahraini Curd,Dairy,Palm-sized portion,253.57,2.47,9.81,51.0,302.2,1,0,0,0,0,0.75,Synthetic
401,Organic Gourmet Sour Cream,Dairy,1 cup,243.78,9.6,0.5,2.47,52.8,1,0,0,0,0,0.25,Synthetic
402,Herb-Infused Heritage Cheese Slice,Dairy,1/2 cup,118.39,10.71,6.26,1.57,105.5,1,0,0,0,0,1.0,Synthetic
403,Zero-Fat Style Soft Cheese,Dairy,Palm-sized portion,83.12,5.36,8.27,14.48,153.8,1,0,0,0,0,1.0,Synthetic
404,Plain Traditional Yogurt,Dairy,2 tbsp,143.55,4.86,7.5,30.08,207.3,1,0,0,0,0,0.0,Synthetic
405,Organic Variety Soft Cheese,Dairy,1 tsp,186.83,10.38,5.32,20.13,169.9,0,0,0,0,0,0.25,Synthetic
406,Raw Selection Soft Cheese,Dairy,1 cup,163.14,0.9,3.76,0.2,38.2,0,0,0,0,0,0.0,Synthetic
407,Premium Special Quark,Dairy,Palm-sized portion,263.62,4.09,12.51,11.82,176.2,0,0,0,0,0,1.0,Synthetic
408,Cold-Pressed Blend Skyr,Dairy,1 tsp,165.49,0.93,6.7,4.33,81.3,1,0,0,0,0,1.0,Synthetic
409,Grilled Variety Cottage Cheese,Dairy,Palm-sized portion,39.21,12.05,0.39,24.81,150.9,0,0,0,0,0,0.0,Synthetic
410,Homemade Bahraini Sour Cream,Dairy,1/2 cup,26.62,7.24,6.08,11.97,131.6,1,0,0,0,0,0.25,Synthetic
411,Steamed Garden Labneh,Dairy,Palm-sized portion,5.0,2.65,2.02,0.08,29.1,0,0,0,0,0,0.5,Synthetic
412,Boiled Bahraini Milk,Dairy,Palm-sized portion,167.8,5.38,8.76,0.2,101.2,1,0,0,0,0,1.0,Synthetic
413,Roasted Traditional Cream Cheese,Dairy,Palm-sized portion,73.27,5.61,18.19,15.88,249.7,0,0,0,0,0,1.0,Synthetic
414,Sun-Dried Garden Ricotta,Dairy,1/2 cup,250.69,8.21,10.76,21.64,216.2,1,0,0,0,0,0.25,Synthetic
415,Boiled Premium Cheese Slice,Dairy,1 tsp,48.84,14.32,13.06,0.2,175.6,1,0,0,0,0,0.75,Synthetic
416,Boiled Heritage Ricotta,Dairy,Palm-sized portion,155.42,10.32,18.46,22.17,296.1,0,0,0,0,0,0.25,Synthetic
417,Grilled Medley Curd,Dairy,Palm-sized portion,117.26,5.51,0.5,28.31,139.8,0,0,0,0,0,1.0,Synthetic
418,Spiced Medley Soft Cheese,Dairy,Palm-sized portion,5.0,0.35,2.29,2.11,30.4,0,0,0,0,0,1.0,Synthetic
419,Spiced Special Curd,Dairy,Palm-sized portion,225.45,4.7,9.28,35.4,243.9,1,0,0,0,0,0.75,Synthetic
420,Organic Special Soft Cheese,Dairy,1/2 cup,106.22,12.17,7.39,10.47,157.1,0,0,0,0,0,0.5,Synthetic
421,Whipped Gourmet Labneh,Dairy,Palm-sized portion,92.0,6.03,13.84,0.2,149.5,1,0,0,0,0,0.75,Synthetic
422,Frozen Wild Milk,Dairy,1/2 cup,104.07,11.97,0.5,0.25,53.4,1,0,0,0,0,0.75,Synthetic
423,Organic Farm-Fresh Skyr,Dairy,1/2 cup,68.59,4.77,3.65,25.34,153.3,1,0,0,0,0,0.0,Synthetic
424,Fresh Medley Whey Drink,Dairy,1 cup,79.84,20.95,2.16,19.27,180.3,1,0,0,0,0,0.5,Synthetic
425,Roasted Bahraini Skyr,Dairy,1 tsp,127.52,5.44,14.24,38.71,304.8,1,0,0,0,0,1.0,Synthetic
426,Plain Special Labneh,Dairy,Palm-sized portion,193.46,4.57,3.29,0.2,48.7,1,0,0,0,0,1.0,Synthetic
427,Dried Garden Kefir,Dairy,1/2 cup,45.47,10.34,7.1,13.07,157.5,1,0,0,0,0,0.5,Synthetic
428,Cold-Pressed Wild Sour Cream,Dairy,Palm-sized portion,201.1,8.81,6.05,22.34,179.1,1,0,0,0,0,0.0,Synthetic
429,Raw Selection Whey Drink,Dairy,Palm-sized portion,266.0,3.86,0.5,4.03,36.1,1,0,0,0,0,0.0,Synthetic
430,Local Bahraini Quark,Dairy,1 cup,9.78,4.05,5.15,0.09,62.9,1,0,0,0,0,0.25,Synthetic
431,High-Protein Mix Skyr,Dairy,1/2 cup,150.33,14.71,14.9,22.86,284.4,0,0,0,0,0,0.25,Synthetic
432,Smoked Arabian Soft Cheese,Dairy,2 tbsp,134.48,5.72,2.78,16.95,115.7,1,0,0,0,0,0.0,Synthetic
433,Organic Style Cottage Cheese,Dairy,2 tbsp,138.95,10.79,4.54,0.2,84.8,0,0,0,0,0,0.75,Synthetic
434,Pickled Heritage Ricotta,Dairy,2 tbsp,5.0,0.62,2.47,1.66,31.4,1,0,0,0,0,0.5,Synthetic
